OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,CostPrice,Revenue,Profit,Region
O011569,2024-09-28,C0023,P0150,2,239.61,197.48,479.22,84.26,North
O011570,2025-06-20,C0567,P0042,7,173.61,136.2,1215.27,261.87,South
O011571,2024-05-06,C0308,P0102,2,591.63,411.17,1183.26,360.92,East
O011572,2025-11-14,C0835,P0011,2,81.45,66.79,162.9,29.32,West
O011573,2025-01-18,C0088,P0135,1,504.83,408.43,504.83,96.4,South
O011574,2024-05-29,C0136,P0006,8,154.87,114.12,1238.96,326.0,South
O011575,2025-12-18,C0100,P0093,7,312.12,185.5,2184.84,886.34,East
O011576,2024-10-08,C0298,P0079,2,189.57,146.07,379.14,87.0,North
O011577,2024-05-06,C0706,P0004,7,203.73,113.23,1426.11,633.5,East
O011578,2025-01-10,C0787,P0188,9,274.77,175.16,2472.93,896.49,West
O011579,2024-05-20,C0718,P0021,2,528.86,411.79,1057.72,234.14,North
O011580,2025-10-06,C0087,P0023,3,578.3,329.44,1734.9,746.58,East
O011581,2024-01-14,C0418,P0072,7,569.37,330.4,3985.59,1672.79,North
O011582,2024-01-11,C0575,P0149,9,157.02,113.61,1413.18,390.69,North
O011583,2024-05-08,C0035,P0158,9,569.8,375.77,5128.2,1746.27,North
O011584,2024-11-19,C0800,P0169,2,298.72,176.87,597.44,243.7,East
O011585,2025-11-18,C0365,P0092,10,124.82,78.31,1248.2,465.1,North
O011586,2024-06-27,C0063,P0197,2,774.06,487.28,1548.12,573.56,South
O011587,2024-05-18,C0423,P0093,7,228.22,185.5,1597.54,299.04,North
O011588,2025-06-25,C0814,P0142,8,153.48,110.91,1227.84,340.56,North
O011589,2024-04-29,C0056,P0048,6,212.9,118.33,1277.4,567.42,North
O011590,2025-06-11,C0943,P0028,4,136.46,80.66,545.84,223.2,East
O011591,2025-10-16,C0445,P0159,9,564.74,326.82,5082.66,2141.28,West
O011592,2025-03-28,C0582,P0051,4,286.16,238.97,1144.64,188.76,East
O011593,2025-11-16,C0356,P0008,9,230.76,142.55,2076.84,793.89,North
O011594,2025-04-07,C0872,P0050,1,372.5,271.92,372.5,100.58,East
O011595,2024-10-25,C0308,P0148,7,645.91,368.64,4521.37,1940.89,North
O011596,2025-09-12,C0614,P0111,1,507.19,355.85,507.19,151.34,South
O011597,2025-12-12,C0892,P0012,8,745.95,415.56,5967.6,2643.12,South
O011598,2024-07-20,C0772,P0091,3,35.52,22.83,106.56,38.07,West
O011599,2024-03-23,C0216,P0162,4,284.79,235.19,1139.16,198.4,South
O011600,2024-10-09,C0447,P0155,6,338.97,192.66,2033.82,877.86,South
O011601,2025-07-09,C0233,P0038,10,327.15,246.86,3271.5,802.9,East
O011602,2025-11-20,C0963,P0074,3,171.41,136.48,514.23,104.79,North
O011603,2024-06-28,C0723,P0126,1,40.06,27.88,40.06,12.18,South
O011604,2025-05-09,C0234,P0129,7,182.39,125.77,1276.73,396.34,East
O011605,2024-01-11,C0218,P0167,8,85.2,55.44,681.6,238.08,South
O011606,2025-05-27,C0681,P0010,8,530.82,303.84,4246.56,1815.84,West
O011607,2025-01-29,C0357,P0191,6,93.72,64.18,562.32,177.24,South
O011608,2025-01-30,C0664,P0157,7,152.85,129.87,1069.95,160.86,South
O011609,2024-07-09,C0092,P0164,7,853.46,482.54,5974.22,2596.44,West
O011610,2024-12-22,C0888,P0141,6,104.27,79.66,625.62,147.66,North
O011611,2024-04-20,C0500,P0088,3,488.55,386.7,1465.65,305.55,North
O011612,2025-01-09,C0486,P0049,8,317.29,259.51,2538.32,462.24,North
O011613,2024-06-25,C0839,P0171,4,637.14,412.05,2548.56,900.36,East
O011614,2024-12-22,C0292,P0061,3,795.11,451.71,2385.33,1030.2,East
O011615,2025-02-14,C0800,P0120,3,354.63,305.3,1063.89,147.99,North
O011616,2025-11-12,C0949,P0200,6,291.78,241.96,1750.68,298.92,East
O011617,2025-07-11,C0125,P0030,5,409.54,266.91,2047.7,713.15,South
O011618,2025-09-15,C0246,P0065,10,143.13,112.76,1431.3,303.7,South
O011619,2024-06-02,C0273,P0146,4,394.18,241.1,1576.72,612.32,North
O011620,2025-09-03,C0655,P0056,6,107.16,74.39,642.96,196.62,West
O011621,2025-05-07,C0485,P0047,8,354.58,296.28,2836.64,466.4,South
O011622,2024-08-22,C0872,P0181,9,724.06,440.76,6516.54,2549.7,South
O011623,2024-09-13,C0935,P0189,4,240.83,179.15,963.32,246.72,East
O011624,2025-11-23,C0764,P0156,10,279.86,172.06,2798.6,1078.0,West
O011625,2024-12-30,C0210,P0189,10,303.09,179.15,3030.9,1239.4,West
O011626,2025-10-25,C0884,P0091,9,30.16,22.83,271.44,65.97,West
O011627,2025-01-03,C0150,P0063,1,337.93,214.39,337.93,123.54,North
O011628,2024-10-21,C0456,P0163,2,483.33,304.92,966.66,356.82,North
O011629,2024-10-04,C0097,P0027,10,331.99,249.29,3319.9,827.0,East
O011630,2025-10-17,C0340,P0068,1,109.03,82.93,109.03,26.1,South
O011631,2025-11-25,C0471,P0165,8,667.94,464.8,5343.52,1625.12,East
O011632,2024-08-16,C0458,P0058,5,74.34,53.46,371.7,104.4,South
O011633,2024-12-11,C0806,P0086,8,323.0,246.82,2584.0,609.44,South
O011634,2024-07-04,C0922,P0009,10,70.88,50.91,708.8,199.7,West
O011635,2025-02-21,C0727,P0145,9,23.36,14.67,210.24,78.21,South
O011636,2024-12-24,C0850,P0113,10,345.11,218.49,3451.1,1266.2,West
O011637,2025-06-02,C0329,P0065,6,186.2,112.76,1117.2,440.64,North
O011638,2024-12-05,C0595,P0156,9,255.79,172.06,2302.11,753.57,East
O011639,2025-09-13,C0090,P0040,8,85.3,47.4,682.4,303.2,North
O011640,2024-08-19,C0566,P0171,9,648.8,412.05,5839.2,2130.75,West
O011641,2024-12-27,C0701,P0183,9,550.74,361.44,4956.66,1703.7,North
O011642,2024-09-15,C0555,P0030,3,322.94,266.91,968.82,168.09,North
O011643,2024-10-23,C0908,P0129,9,216.75,125.77,1950.75,818.82,East
O011644,2025-05-24,C0768,P0016,4,310.47,188.24,1241.88,488.92,West
O011645,2024-05-17,C0636,P0161,9,161.76,123.08,1455.84,348.12,South
O011646,2025-04-23,C0325,P0048,2,144.16,118.33,288.32,51.66,East
O011647,2024-12-23,C0787,P0025,1,155.49,135.06,155.49,20.43,East
O011648,2025-02-21,C0648,P0140,8,227.5,171.24,1820.0,450.08,South
O011649,2024-11-13,C0205,P0028,1,104.74,80.66,104.74,24.08,West
O011650,2024-06-19,C0157,P0184,4,571.15,346.85,2284.6,897.2,South
O011651,2025-10-26,C0699,P0137,5,236.4,133.3,1182.0,515.5,East
O011652,2025-08-16,C0290,P0196,5,627.44,355.47,3137.2,1359.85,West
O011653,2024-10-06,C0642,P0168,1,433.97,302.2,433.97,131.77,West
O011654,2025-05-03,C0508,P0170,2,304.58,255.45,609.16,98.26,West
O011655,2024-01-06,C0495,P0166,4,660.66,471.03,2642.64,758.52,West
O011656,2024-09-19,C0848,P0106,8,752.55,469.92,6020.4,2261.04,North
O011657,2024-09-10,C0526,P0054,6,56.4,35.0,338.4,128.4,West
O011658,2024-10-30,C0807,P0043,10,719.63,464.81,7196.3,2548.2,North
O011659,2025-08-13,C0216,P0180,1,155.45,110.0,155.45,45.45,West
O011660,2024-03-22,C0261,P0040,7,79.72,47.4,558.04,226.24,North
O011661,2025-10-13,C0493,P0098,9,771.9,462.62,6947.1,2783.52,East
O011662,2025-04-12,C0107,P0040,1,62.27,47.4,62.27,14.87,West
O011663,2025-08-17,C0383,P0067,9,47.38,29.82,426.42,158.04,West
O011664,2025-12-17,C0595,P0053,3,364.78,214.67,1094.34,450.33,East
O011665,2025-05-11,C0699,P0180,5,185.25,110.0,926.25,376.25,West
O011666,2025-04-12,C0847,P0111,9,559.63,355.85,5036.67,1834.02,East
O011667,2024-04-20,C0114,P0134,4,505.37,299.75,2021.48,822.48,North
O011668,2025-08-20,C0130,P0006,9,146.43,114.12,1317.87,290.79,North
O011669,2024-01-21,C0217,P0132,8,554.04,459.15,4432.32,759.12,South
O011670,2025-04-29,C0505,P0018,8,330.55,269.4,2644.4,489.2,North
O011671,2024-09-18,C0887,P0119,5,239.16,155.42,1195.8,418.7,East
O011672,2025-07-24,C0036,P0200,6,410.63,241.96,2463.78,1012.02,South
O011673,2024-01-17,C0920,P0051,1,312.49,238.97,312.49,73.52,East
O011674,2025-02-10,C0007,P0014,1,662.14,387.67,662.14,274.47,North
O011675,2024-04-08,C0847,P0081,1,413.54,335.59,413.54,77.95,North
O011676,2025-09-13,C0966,P0140,1,301.61,171.24,301.61,130.37,North
O011677,2024-10-20,C0089,P0069,3,57.36,38.92,172.08,55.32,East
O011678,2025-01-20,C0189,P0191,10,92.62,64.18,926.2,284.4,West
O011679,2024-12-24,C0068,P0024,2,177.3,136.12,354.6,82.36,South
O011680,2025-10-12,C0485,P0031,8,395.41,342.45,3163.28,423.68,East
O011681,2024-09-23,C0568,P0041,2,111.15,68.55,222.3,85.2,North
O011682,2025-01-18,C0708,P0191,4,113.15,64.18,452.6,195.88,West
O011683,2024-04-10,C0378,P0057,2,155.99,128.65,311.98,54.68,South
O011684,2025-06-17,C0960,P0079,2,238.98,146.07,477.96,185.82,East
O011685,2025-10-10,C0300,P0016,4,258.13,188.24,1032.52,279.56,North
O011686,2024-01-08,C0054,P0134,3,379.75,299.75,1139.25,240.0,South
O011687,2025-10-02,C0742,P0175,1,335.39,220.61,335.39,114.78,North
O011688,2025-03-01,C0262,P0060,3,301.31,206.17,903.93,285.42,West
O011689,2024-05-15,C0736,P0011,4,99.6,66.79,398.4,131.24,South
O011690,2024-09-13,C0951,P0042,8,210.92,136.2,1687.36,597.76,South
O011691,2024-02-26,C0837,P0158,7,516.32,375.77,3614.24,983.85,East
O011692,2025-06-21,C0214,P0060,5,355.64,206.17,1778.2,747.35,North
O011693,2024-04-17,C0654,P0040,9,75.81,47.4,682.29,255.69,South
O011694,2024-10-05,C0309,P0179,6,357.63,249.68,2145.78,647.7,West
O011695,2024-01-07,C0988,P0107,4,488.1,292.39,1952.4,782.84,South
O011696,2024-03-07,C0020,P0141,7,132.41,79.66,926.87,369.25,North
O011697,2024-10-08,C0068,P0046,3,172.4,116.23,517.2,168.51,North
O011698,2025-12-08,C0605,P0058,8,84.29,53.46,674.32,246.64,West
O011699,2024-05-20,C0099,P0047,6,438.11,296.28,2628.66,850.98,South
O011700,2024-01-28,C0687,P0165,9,708.18,464.8,6373.62,2190.42,North
O011701,2025-11-16,C0322,P0065,9,138.67,112.76,1248.03,233.19,East
O011702,2025-06-29,C0686,P0169,7,293.03,176.87,2051.21,813.12,North
O011703,2024-02-07,C0875,P0091,6,33.65,22.83,201.9,64.92,South
O011704,2024-12-10,C0172,P0115,10,272.44,158.1,2724.4,1143.4,East
O011705,2024-10-11,C0323,P0029,7,53.37,36.45,373.59,118.44,South
O011706,2025-07-09,C0234,P0153,2,412.56,333.18,825.12,158.76,West
O011707,2024-06-16,C0375,P0162,4,411.9,235.19,1647.6,706.84,South
O011708,2024-05-04,C0044,P0147,6,514.12,427.46,3084.72,519.96,East
O011709,2024-04-12,C0111,P0129,5,156.01,125.77,780.05,151.2,West
O011710,2024-01-03,C0214,P0152,10,480.0,269.39,4800.0,2106.1,North
O011711,2024-02-18,C0504,P0136,4,295.78,225.73,1183.12,280.2,South
O011712,2024-02-05,C0399,P0040,1,65.2,47.4,65.2,17.8,South
O011713,2024-12-30,C0122,P0199,2,556.88,437.0,1113.76,239.76,South
O011714,2024-12-30,C0532,P0129,5,210.03,125.77,1050.15,421.3,East
O011715,2025-08-17,C0668,P0119,6,247.03,155.42,1482.18,549.66,West
O011716,2024-05-12,C0092,P0189,6,259.6,179.15,1557.6,482.7,East
O011717,2024-06-01,C0766,P0112,10,488.49,344.99,4884.9,1435.0,South
O011718,2025-03-03,C0196,P0034,4,530.12,382.17,2120.48,591.8,East
O011719,2025-10-01,C0602,P0013,10,145.46,100.18,1454.6,452.8,West
O011720,2025-03-14,C0086,P0130,1,699.98,390.32,699.98,309.66,North
O011721,2024-11-18,C0059,P0047,2,398.15,296.28,796.3,203.74,West
O011722,2025-10-03,C0041,P0149,10,183.56,113.61,1835.6,699.5,West
O011723,2024-05-13,C0925,P0134,1,426.16,299.75,426.16,126.41,West
O011724,2025-07-13,C0521,P0177,7,676.12,441.41,4732.84,1642.97,East
O011725,2025-10-10,C0960,P0058,5,71.47,53.46,357.35,90.05,South
O011726,2025-04-12,C0295,P0147,2,614.34,427.46,1228.68,373.76,West
O011727,2025-01-31,C0715,P0084,8,214.68,139.81,1717.44,598.96,East
O011728,2025-11-16,C0493,P0033,8,359.89,229.59,2879.12,1042.4,North
O011729,2024-10-01,C0664,P0190,6,196.9,129.44,1181.4,404.76,West
O011730,2025-07-01,C0939,P0113,8,319.78,218.49,2558.24,810.32,North
O011731,2025-12-09,C0087,P0081,7,419.14,335.59,2933.98,584.85,West
O011732,2024-10-21,C0589,P0102,4,680.97,411.17,2723.88,1079.2,South
O011733,2024-07-28,C0875,P0049,6,431.93,259.51,2591.58,1034.52,South
O011734,2024-08-02,C0618,P0105,6,531.22,322.53,3187.32,1252.14,North
O011735,2024-06-07,C0069,P0046,7,168.46,116.23,1179.22,365.61,North
O011736,2024-03-13,C0404,P0005,5,488.37,282.82,2441.85,1027.75,North
O011737,2024-12-01,C0905,P0013,7,145.58,100.18,1019.06,317.8,South
O011738,2025-06-23,C0514,P0061,10,730.21,451.71,7302.1,2785.0,West
O011739,2025-12-06,C0680,P0196,6,482.16,355.47,2892.96,760.14,North
O011740,2025-09-15,C0302,P0010,5,462.12,303.84,2310.6,791.4,South
O011741,2025-01-19,C0211,P0092,2,139.44,78.31,278.88,122.26,East
O011742,2024-12-29,C0535,P0151,7,115.3,86.7,807.1,200.2,South
O011743,2024-10-28,C0489,P0154,1,504.31,434.09,504.31,70.22,East
O011744,2024-08-10,C0197,P0190,9,205.12,129.44,1846.08,681.12,West
O011745,2024-01-10,C0147,P0008,6,251.22,142.55,1507.32,652.02,East
O011746,2025-09-17,C0574,P0134,6,493.64,299.75,2961.84,1163.34,East
O011747,2024-04-02,C0660,P0115,2,228.18,158.1,456.36,140.16,East
O011748,2025-11-23,C0024,P0033,6,371.8,229.59,2230.8,853.26,East
O011749,2024-12-08,C0566,P0134,1,500.35,299.75,500.35,200.6,North
O011750,2024-12-29,C0814,P0106,4,753.54,469.92,3014.16,1134.48,North
O011751,2025-02-24,C0722,P0005,9,485.02,282.82,4365.18,1819.8,West
O011752,2024-03-19,C0292,P0039,6,163.77,123.53,982.62,241.44,South
O011753,2024-10-27,C0607,P0086,1,352.93,246.82,352.93,106.11,North
O011754,2024-02-14,C0853,P0176,7,283.2,164.54,1982.4,830.62,West
O011755,2025-05-11,C0866,P0190,10,196.56,129.44,1965.6,671.2,South
O011756,2024-03-29,C0397,P0042,4,174.99,136.2,699.96,155.16,South
O011757,2024-04-23,C0120,P0140,1,251.47,171.24,251.47,80.23,North
O011758,2025-04-02,C0185,P0115,1,218.66,158.1,218.66,60.56,West
O011759,2024-11-23,C0787,P0143,5,343.83,273.59,1719.15,351.2,West
O011760,2024-11-12,C0295,P0124,4,88.64,51.23,354.56,149.64,North
O011761,2025-03-06,C0914,P0082,8,69.17,56.28,553.36,103.12,North
O011762,2025-06-18,C0898,P0190,3,178.7,129.44,536.1,147.78,South
O011763,2024-02-14,C0272,P0061,3,765.06,451.71,2295.18,940.05,North
O011764,2025-05-25,C0446,P0162,6,409.8,235.19,2458.8,1047.66,West
O011765,2025-11-15,C0554,P0062,5,595.94,492.73,2979.7,516.05,South
O011766,2024-09-21,C0949,P0161,8,206.81,123.08,1654.48,669.84,North
O011767,2024-02-05,C0753,P0189,4,287.65,179.15,1150.6,434.0,North
O011768,2024-04-01,C0054,P0048,8,173.97,118.33,1391.76,445.12,South
O011769,2025-05-21,C0484,P0045,10,668.41,450.31,6684.1,2181.0,West
O011770,2024-12-19,C0343,P0095,10,639.79,391.16,6397.9,2486.3,East
O011771,2025-11-13,C0261,P0086,2,435.6,246.82,871.2,377.56,West
O011772,2024-06-28,C0472,P0092,3,111.11,78.31,333.33,98.4,South
O011773,2024-10-17,C0027,P0087,2,735.36,415.53,1470.72,639.66,West
O011774,2025-07-21,C0934,P0101,10,689.92,409.21,6899.2,2807.1,North
O011775,2025-02-15,C0136,P0037,4,821.66,476.98,3286.64,1378.72,South
O011776,2024-01-30,C0663,P0052,3,88.1,51.69,264.3,109.23,South
O011777,2025-03-28,C0048,P0069,4,51.49,38.92,205.96,50.28,East
O011778,2024-10-28,C0513,P0190,3,185.71,129.44,557.13,168.81,North
O011779,2024-10-27,C0415,P0106,7,808.98,469.92,5662.86,2373.42,North
O011780,2025-10-30,C0072,P0097,3,612.05,441.3,1836.15,512.25,South
O011781,2025-06-01,C0242,P0153,8,587.49,333.18,4699.92,2034.48,East
O011782,2025-01-25,C0525,P0154,3,739.2,434.09,2217.6,915.33,East
O011783,2024-06-09,C0469,P0174,8,483.46,405.06,3867.68,627.2,South
O011784,2025-10-24,C0491,P0074,3,238.11,136.48,714.33,304.89,East
O011785,2025-06-18,C0074,P0143,5,333.38,273.59,1666.9,298.95,West
O011786,2024-06-22,C0342,P0172,3,568.72,319.61,1706.16,747.33,South
O011787,2025-04-04,C0454,P0084,5,201.55,139.81,1007.75,308.7,North
O011788,2025-06-02,C0835,P0125,10,274.45,158.66,2744.5,1157.9,West
O011789,2025-11-08,C0286,P0089,8,530.42,371.91,4243.36,1268.08,West
O011790,2024-11-24,C0280,P0129,8,222.36,125.77,1778.88,772.72,South
O011791,2025-05-06,C0491,P0011,1,93.23,66.79,93.23,26.44,East
O011792,2024-10-29,C0333,P0196,6,638.03,355.47,3828.18,1695.36,North
O011793,2024-01-04,C0272,P0045,3,758.2,450.31,2274.6,923.67,South
O011794,2025-10-02,C0253,P0057,4,225.68,128.65,902.72,388.12,South
O011795,2025-07-21,C0423,P0154,8,768.23,434.09,6145.84,2673.12,South
O011796,2025-05-01,C0550,P0178,5,507.21,307.11,2536.05,1000.5,East
O011797,2025-02-14,C0994,P0124,10,69.48,51.23,694.8,182.5,West
O011798,2025-03-23,C0055,P0014,6,514.48,387.67,3086.88,760.86,North
O011799,2024-07-04,C0469,P0110,4,587.18,450.25,2348.72,547.72,West
O011800,2025-02-01,C0336,P0081,10,540.61,335.59,5406.1,2050.2,North
O011801,2024-07-31,C0186,P0064,2,564.33,360.61,1128.66,407.44,South
O011802,2025-11-13,C0066,P0151,6,147.39,86.7,884.34,364.14,East
O011803,2024-09-20,C0093,P0153,1,443.21,333.18,443.21,110.03,South
O011804,2025-10-25,C0177,P0113,3,307.17,218.49,921.51,266.04,South
O011805,2024-12-31,C0823,P0065,7,147.28,112.76,1030.96,241.64,East
O011806,2024-07-14,C0423,P0126,3,32.15,27.88,96.45,12.81,North
O011807,2025-02-18,C0881,P0035,8,586.94,421.63,4695.52,1322.48,North
O011808,2024-01-24,C0600,P0165,9,586.1,464.8,5274.9,1091.7,North
O011809,2025-04-24,C0967,P0188,9,305.35,175.16,2748.15,1171.71,West
O011810,2024-09-17,C0027,P0067,4,44.7,29.82,178.8,59.52,North
O011811,2024-05-17,C0674,P0097,3,787.01,441.3,2361.03,1037.13,South
O011812,2024-10-26,C0373,P0008,6,176.97,142.55,1061.82,206.52,East
O011813,2024-01-10,C0449,P0005,10,473.38,282.82,4733.8,1905.6,East
O011814,2024-02-19,C0161,P0151,3,121.38,86.7,364.14,104.04,North
O011815,2024-09-24,C0576,P0152,5,445.1,269.39,2225.5,878.55,South
O011816,2024-05-14,C0878,P0165,1,654.77,464.8,654.77,189.97,North
O011817,2025-04-28,C0291,P0092,8,112.22,78.31,897.76,271.28,South
O011818,2025-07-21,C0001,P0063,6,248.7,214.39,1492.2,205.86,North
O011819,2025-01-27,C0742,P0059,7,722.41,484.65,5056.87,1664.32,West
O011820,2025-05-08,C0895,P0122,4,582.54,397.9,2330.16,738.56,North
O011821,2025-02-23,C0595,P0042,2,175.83,136.2,351.66,79.26,North
O011822,2025-03-24,C0484,P0079,2,248.18,146.07,496.36,204.22,West
O011823,2025-08-01,C0408,P0142,5,138.53,110.91,692.65,138.1,North
O011824,2025-05-19,C0468,P0045,9,689.7,450.31,6207.3,2154.51,South
O011825,2025-08-11,C0501,P0097,5,540.62,441.3,2703.1,496.6,North
O011826,2024-04-14,C0975,P0176,4,228.84,164.54,915.36,257.2,North
O011827,2025-10-21,C0806,P0050,10,373.01,271.92,3730.1,1010.9,North
O011828,2024-06-10,C0806,P0062,3,688.63,492.73,2065.89,587.7,West
O011829,2025-02-04,C0215,P0059,9,609.72,484.65,5487.48,1125.63,West
O011830,2025-12-26,C0145,P0013,3,131.0,100.18,393.0,92.46,East
O011831,2025-08-15,C0311,P0134,6,399.93,299.75,2399.58,601.08,West
O011832,2025-05-17,C0595,P0155,8,279.59,192.66,2236.72,695.44,West
O011833,2025-08-16,C0726,P0027,4,364.72,249.29,1458.88,461.72,South
O011834,2025-10-02,C0515,P0196,9,530.03,355.47,4770.27,1571.04,West
O011835,2024-12-10,C0916,P0126,5,46.6,27.88,233.0,93.6,East
O011836,2024-05-12,C0150,P0111,8,623.11,355.85,4984.88,2138.08,East
O011837,2025-03-22,C0021,P0030,6,310.81,266.91,1864.86,263.4,West
O011838,2024-04-24,C0416,P0185,5,510.29,397.5,2551.45,563.95,West
O011839,2025-02-15,C0235,P0130,7,472.64,390.32,3308.48,576.24,South
O011840,2025-03-15,C0624,P0008,2,195.65,142.55,391.3,106.2,West
O011841,2025-09-07,C0801,P0183,2,501.01,361.44,1002.02,279.14,East
O011842,2025-07-17,C0144,P0052,1,69.85,51.69,69.85,18.16,South
O011843,2025-09-23,C0945,P0078,3,656.46,466.96,1969.38,568.5,South
O011844,2024-03-16,C0370,P0094,8,491.32,342.62,3930.56,1189.6,East
O011845,2024-05-10,C0302,P0098,8,681.78,462.62,5454.24,1753.28,South
O011846,2025-02-10,C0596,P0044,2,261.4,159.3,522.8,204.2,West
O011847,2024-06-14,C0259,P0128,1,613.61,360.58,613.61,253.03,East
O011848,2024-02-14,C0387,P0146,8,376.09,241.1,3008.72,1079.92,South
O011849,2024-09-11,C0667,P0134,7,462.04,299.75,3234.28,1136.03,East
O011850,2025-05-21,C0368,P0195,10,195.88,117.6,1958.8,782.8,North
O011851,2025-08-03,C0509,P0113,8,278.59,218.49,2228.72,480.8,West
O011852,2024-12-02,C0626,P0084,9,165.44,139.81,1488.96,230.67,East
O011853,2025-08-25,C0881,P0104,2,512.81,432.85,1025.62,159.92,South
O011854,2024-01-04,C0764,P0007,3,614.19,380.61,1842.57,700.74,North
O011855,2025-06-07,C0602,P0056,9,105.01,74.39,945.09,275.58,West
O011856,2025-01-15,C0212,P0110,9,712.27,450.25,6410.43,2358.18,West
O011857,2025-07-26,C0637,P0045,6,686.38,450.31,4118.28,1416.42,South
O011858,2025-02-13,C0003,P0159,4,492.38,326.82,1969.52,662.24,West
O011859,2025-08-18,C0066,P0124,1,59.19,51.23,59.19,7.96,South
O011860,2025-05-03,C0999,P0188,6,283.07,175.16,1698.42,647.46,East
O011861,2024-07-23,C0983,P0125,4,264.8,158.66,1059.2,424.56,South
O011862,2024-06-26,C0266,P0182,2,17.54,10.02,35.08,15.04,West
O011863,2025-12-15,C0907,P0170,5,441.06,255.45,2205.3,928.05,West
O011864,2025-07-15,C0964,P0172,5,401.98,319.61,2009.9,411.85,West
O011865,2024-10-05,C0923,P0078,10,638.77,466.96,6387.7,1718.1,West
O011866,2024-02-02,C0763,P0084,9,245.11,139.81,2205.99,947.7,West
O011867,2025-01-16,C0889,P0080,4,228.96,154.75,915.84,296.84,West
O011868,2024-12-05,C0839,P0053,1,344.77,214.67,344.77,130.1,West
O011869,2024-09-14,C0706,P0168,1,404.84,302.2,404.84,102.64,West
O011870,2024-01-08,C0611,P0009,4,81.8,50.91,327.2,123.56,East
O011871,2024-09-15,C0182,P0166,3,684.12,471.03,2052.36,639.27,East
O011872,2024-06-20,C0414,P0001,3,650.58,372.07,1951.74,835.53,East
O011873,2024-06-22,C0848,P0150,9,306.61,197.48,2759.49,982.17,West
O011874,2025-01-24,C0550,P0128,8,488.16,360.58,3905.28,1020.64,South
O011875,2024-12-02,C0036,P0005,1,371.54,282.82,371.54,88.72,South
O011876,2024-02-12,C0075,P0034,2,583.43,382.17,1166.86,402.52,South
O011877,2025-12-09,C0924,P0044,4,249.42,159.3,997.68,360.48,South
O011878,2025-03-28,C0626,P0045,9,693.37,450.31,6240.33,2187.54,South
O011879,2025-07-16,C0564,P0181,3,553.68,440.76,1661.04,338.76,South
O011880,2025-04-23,C0970,P0157,10,202.01,129.87,2020.1,721.4,East
O011881,2025-03-16,C0008,P0037,7,708.31,476.98,4958.17,1619.31,West
O011882,2024-11-14,C0817,P0011,5,86.45,66.79,432.25,98.3,West
O011883,2024-10-02,C0692,P0027,3,379.75,249.29,1139.25,391.38,East
O011884,2024-08-22,C0027,P0038,6,285.04,246.86,1710.24,229.08,East
O011885,2025-09-23,C0679,P0061,2,811.61,451.71,1623.22,719.8,South
O011886,2025-10-09,C0380,P0122,6,671.89,397.9,4031.34,1643.94,West
O011887,2024-11-05,C0800,P0175,3,317.45,220.61,952.35,290.52,South
O011888,2024-04-22,C0997,P0008,1,245.93,142.55,245.93,103.38,West
O011889,2025-06-01,C0643,P0097,3,649.55,441.3,1948.65,624.75,North
O011890,2024-02-02,C0326,P0186,8,326.88,205.18,2615.04,973.6,West
O011891,2025-12-02,C0703,P0160,6,597.43,475.06,3584.58,734.22,East
O011892,2025-09-08,C0907,P0007,1,628.69,380.61,628.69,248.08,West
O011893,2024-07-17,C0839,P0156,2,245.92,172.06,491.84,147.72,North
O011894,2025-02-09,C0844,P0092,9,97.98,78.31,881.82,177.03,South
O011895,2025-02-11,C0116,P0023,3,386.83,329.44,1160.49,172.17,South
O011896,2024-10-02,C0835,P0025,1,197.43,135.06,197.43,62.37,East
O011897,2025-03-29,C0970,P0199,6,515.76,437.0,3094.56,472.56,South
O011898,2025-02-18,C0496,P0039,6,161.3,123.53,967.8,226.62,West
O011899,2024-10-14,C0692,P0118,3,388.33,286.71,1164.99,304.86,West
O011900,2025-11-20,C0175,P0157,6,212.9,129.87,1277.4,498.18,South
O011901,2025-10-04,C0261,P0085,1,264.28,174.73,264.28,89.55,West
O011902,2025-06-14,C0880,P0135,3,710.48,408.43,2131.44,906.15,North
O011903,2024-06-28,C0784,P0128,6,573.86,360.58,3443.16,1279.68,South
O011904,2025-02-24,C0508,P0100,8,602.4,436.72,4819.2,1325.44,West
O011905,2024-08-13,C0954,P0056,1,94.41,74.39,94.41,20.02,South
O011906,2024-03-23,C0982,P0001,8,459.25,372.07,3674.0,697.44,East
O011907,2025-04-30,C0584,P0041,2,121.28,68.55,242.56,105.46,South
O011908,2025-03-22,C0636,P0194,10,259.09,145.08,2590.9,1140.1,West
O011909,2025-05-22,C0086,P0107,4,471.3,292.39,1885.2,715.64,South
O011910,2025-12-10,C0048,P0047,6,511.61,296.28,3069.66,1291.98,South
O011911,2025-03-13,C0601,P0002,5,567.89,369.55,2839.45,991.7,West
O011912,2025-02-05,C0563,P0102,8,673.79,411.17,5390.32,2100.96,East
O011913,2025-10-22,C0017,P0100,9,695.35,436.72,6258.15,2327.67,West
O011914,2024-01-01,C0950,P0123,9,74.55,46.97,670.95,248.22,South
O011915,2025-11-11,C0822,P0055,1,207.89,128.08,207.89,79.81,South
O011916,2024-04-20,C0395,P0191,9,79.38,64.18,714.42,136.8,West
O011917,2025-04-23,C0169,P0002,6,543.62,369.55,3261.72,1044.42,East
